Designator,Mid X,Mid Y,Rotation,Layer
BATTRY1,132.92,-105.88,180.0,top
BATTRY2,169.24,-105.91,180.0,top
C1,153.0975,-124.33,180.0,top
DCDC_1,144.515,-129.565,180.0,bottom
DCDC_2,174.52,-129.58,180.0,bottom
J1,121.4,-135.345,180.0,top
LINE_1,144.14,-109.37,180.0,top
MAIN1,154.91,-107.85,180.0,top
MDR_1,185.025,-127.495,0.0,top
SW1,120.23,-125.25,90.0,top
